FID,STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990,STAIDT
5346,07026500,"REELFOOT CREEK NEAR SAMBURG, TN",Non-ref,SEPlains,285.5538,08,36.442286,-89.296459,TN," "," ",21,21,0,T07026500
5347,07027500,"SOUTH FORK FORKED DEER RIVER AT JACKSON, TN",Non-ref,SEPlains,1281.959,08,35.593962,-88.814502,TN," "," ",46,26,1,T07027500
5348,07027720,"SOUTH FORK FORKED DEER RIVER NEAR OWL CITY, TN",Non-ref,SEPlains,1991.608,08,35.718767,-89.212276,TN," ",yes,8,8,8,T07027720
5349,07028100,"S FK FORKED DEER RIVER NEAR HALLS, TENN (CE)",Non-ref,SEPlains,2642.052,08,35.92924,-89.39035,TN," "," ",28,28,0,T07028100
5350,07028500,"NORTH FORK FORKED DEER RIVER AT TRENTON, TN",Non-ref,SEPlains,187.4601,08,35.980346,-88.926453,TN," "," ",23,23,3,T07028500
5351,07028960,MIDDLE FORK FORKED DEER RIVER NEAR FAIRVIEW,Non-ref,SEPlains,545.9751,08,35.744236,-88.846448,TN," ",yes,12,12,12,T07028960
5352,07029000,"MIDDLE FORK FORKED DEER RIVER NEAR ALAMO, TN",Non-ref,SEPlains,954.8613,08,35.850627,-89.066732,TN," "," ",44,24,0,T07029000
5353,07029100,"NORTH FORK FORKED DEER RIVER AT DYERSBURG, TN",Non-ref,SEPlains,2432.016,08,36.030349,-89.387017,TN," "," ",32,30,0,T07029100
5354,07029270,"HATCHIE RIVER NEAR WALNUT, MISS.",Non-ref,SEPlains,731.7729,08,34.941757,-88.787556,MS," "," ",31,29,0,T07029270
5355,07029500,"HATCHIE RIVER AT BOLIVAR, TN",Non-ref,SEPlains,3664.68,08,35.275329,-88.97663,TN," ",yes,80,60,20,T07029500
5356,07030050,"HATCHIE RIVER AT RIALTO, TN",Non-ref,SEPlains,5967.874,08,35.637335,-89.609455,TN," ",yes,50,41,6,T07030050
5357,07030240,"LOOSAHATCHIE RIVER NEAR ARLINGTON, TN",Non-ref,SEPlains,677.727,08,35.31095,-89.63956,TN," ",yes,40,40,20,T07030240
5358,07030392,"WOLF RIVER AT LAGRANGE, TN",Ref,SEPlains,542.9284,08,35.03259,-89.246736,TN," ",yes,13,13,13,T07030392
5359,07030500,"WOLF RIVER AT ROSSVILLE, TN",Ref,SEPlains,1302.944,08,35.054257,-89.54119,TN," ",yes,49,29,7,T07030500
5360,07031650,"WOLF RIVER AT GERMANTOWN, TN",Non-ref,SEPlains,1804.823,08,35.116479,-89.801474,TN," ",yes,35,35,18,T07031650
5361,07031692,FLETCHER CREEK AT SYCAMORE VIEW ROAD AT MEMPHIS,Non-ref,SEPlains,78.95168,08,35.16937,-89.866125,TN," ",yes,13,13,13,T07031692
5362,07031740,"WOLF RIVER AT HOLLYWOOD ST AT MEMPHIS, TN",Non-ref,SEPlains,2035.533,08,35.187867,-89.975645,TN," ",yes,13,13,13,T07031740
5363,07032200,"NONCONNAH CREEK NEAR GERMANTOWN, TN",Non-ref,SEPlains,175.8816,08,35.049814,-89.818975,TN," ",yes,37,37,18,T07032200
5364,07035000,"Little St. Francis River at Fredericktown, MO",Non-ref,EastHghlnds,235.7298,08,37.55937,-90.31291,MO," ",yes,19,19,12,T07035000
5365,07035500,"BARNES CREEK NEAR FREDERICKTOWN, MISSOURI",Ref,EastHghlnds,10.4175,08,37.572419,-90.383744,MO," "," ",20,20,0,T07035500
5366,07035800,"St. Francis River near Mill Creek, MO",Non-ref,EastHghlnds,1309.274,08,37.502417,-90.457889,MO," ",yes,20,20,18,T07035800
5367,07036100,"St. Francis River near Saco, MO",Non-ref,EastHghlnds,1712.368,08,37.3845,-90.47386,MO," ",yes,18,18,12,T07036100
5368,07037300,"Big Creek at Sam A Baker State Park, MO",Non-ref,EastHghlnds,491.8725,08,37.26116,-90.50651,MO," ",yes,4,4,4,T07037300
5369,07037500,"St. Francis River near Patterson, MO",Non-ref,EastHghlnds,2457.813,08,37.194531,-90.503314,MO," ",yes,87,59,19,T07037500
5370,07037700,CLARK CREEK NEAR PIEDMONT MO,Ref,EastHghlnds,11.4849,08,37.185906,-90.629561,MO," "," ",20,20,0,T07037700
5371,07039500,"St. Francis River at Wappapello, MO",Non-ref,EastHghlnds,3364.624,08,36.928108,-90.265283,MO," ",yes,68,59,19,T07039500
5372,07040000,"St. Francis River at Fisk, MO",Non-ref,EastHghlnds,3432.871,08,36.790278,-90.201667,MO," ",yes,25,11,11,T07040000
5373,07040100,"St. Francis River at St. Francis, AR",Non-ref,EastHghlnds,4375.354,08,36.455893,-90.137041,AR," ",yes,61,42,14,T07040100
5374,07040450,"ST. FRANCIS RIVER AT LAKE CITY, ARK.",Non-ref,EastHghlnds,6146.657,08,35.821186,-90.432326,AR," ",yes,56,38,10,T07040450
5375,07046600,"RIGHT HAND CHUTE OF LITTLE R AT RIVERVALE, ARK.",Non-ref,SECstPlain,5698.091,08,35.672719,-90.338283,AR," "," ",34,32,5,T07046600
5376,07047500,"ST FRANCIS RIVER AT MARKED TREE, ARK.",Non-ref,SECstPlain,13188.82,08,35.522304,-90.424269,AR," "," ",39,24,0,T07047500
5377,07047800,"St. Francis River at Parkin, AR",Non-ref,SECstPlain,2496.103,08,35.273056,-90.559167,AR," ",yes,70,51,14,T07047800
5378,07047900,"St. Francis Bay at Riverfront, AR",Non-ref,SECstPlain,1332.108,08,35.259532,-90.68011,AR," ",yes,65,51,15,T07047900
5379,07047902,"ST FRANCIS RIVER AT LATITUDE OF WITTSBURG, ARK.",Non-ref,SECstPlain,15388.86,08,35.216755,-90.633441,AR," "," ",40,26,0,T07047902
5380,07047942,"LAnguille River near Colt, AR",Non-ref,SECstPlain,1390.728,08,35.144534,-90.878449,AR," ",yes,39,39,20,T07047942
5381,07047950,"LAnguille River at Palestine, AR",Non-ref,SECstPlain,1984.926,08,34.973228,-90.884908,AR," ",yes,40,40,12,T07047950
5382,07048000,"WEST FORK WHITE RIVER AT GREENLAND, ARK",Ref,EastHghlnds,214.5294,11,35.982906,-94.172622,AR," "," ",38,34,0,T07048000
5383,07048480,"Town Branch at B.R. 62 at Fayetteville, AR",Non-ref,EastHghlnds,2.232,11,36.057024,-94.175483,AR," ",yes,10,10,10,T07048480
5384,07048490,"Town Branch Trib at Hwy 16 at Fayetteville, AR",Non-ref,EastHghlnds,3.3948,11,36.048413,-94.162427,AR," ",yes,13,13,13,T07048490
5385,07048550,"West Fork White River east of Fayetteville, AR",Non-ref,EastHghlnds,317.6342,11,36.05397,-94.08326,AR," ",yes,8,8,8,T07048550
5386,07048600,"White River near Fayetteville, AR",Non-ref,EastHghlnds,1032.986,11,36.073134,-94.081313,AR," ",yes,42,42,16,T07048600
5387,07048700,"White River near Goshen, AR",Non-ref,EastHghlnds,1063.584,11,36.10591,-94.01187,AR," ",yes,1,1,1,T07048700
5388,07048800,"Richland Creek at Goshen, AR",Ref,EastHghlnds,361.4859,11,36.10417,-94.0075,AR," ",yes,11,11,11,T07048800
5389,07049000,"War Eagle Creek near Hindsville, AR",Ref,EastHghlnds,690.1732,11,36.200075,-93.855195,AR," ",yes,29,29,11,T07049000
5390,07050152,Roaring River at Roaring River State Park,Ref,EastHghlnds,93.0591,11,36.5809,-93.83381,MO," ",yes,1,1,1,T07050152
5391,07050500,"KINGS RIVER NEAR BERRYVILLE, ARKANSAS",Non-ref,EastHghlnds,1367.203,11,36.425992,-93.623192,AR," ",yes,50,40,14,T07050500
5392,07050690,"Pearson Creek near Springfield, MO",Non-ref,EastHghlnds,54.2268,11,37.177944,-93.198389,MO," ",yes,10,10,10,T07050690
5393,07050700,"James River near Springfield, MO",Non-ref,EastHghlnds,635.8077,11,37.149978,-93.203378,MO," ",yes,54,54,20,T07050700
5394,07052000,"Wilson Creek at Springfield, MO",Non-ref,EastHghlnds,50.1354,11,37.186972,-93.331333,MO," ",yes,18,11,11,T07052000
5395,07052100,"Wilson Creek near Springfield, MO",Non-ref,EastHghlnds,91.1466,11,37.168528,-93.370278,MO," ",yes,21,21,11,T07052100
5396,07052120,"South Creek near Springfield, MO",Non-ref,EastHghlnds,27.3582,11,37.153639,-93.362778,MO," ",yes,11,11,11,T07052120
5397,07052152,"Wilson Creek near Brookline, MO",Non-ref,EastHghlnds,130.5135,11,37.147139,-93.375472,MO," ",yes,8,8,8,T07052152
5398,07052250,"James River near Boaz, MO",Non-ref,EastHghlnds,1202.085,11,37.006583,-93.364667,MO," ",yes,16,16,8,T07052250
5399,07052345,"Finley Creek below Riverdale, MO",Non-ref,EastHghlnds,669.8286,11,36.974889,-93.327889,MO," ",yes,7,7,7,T07052345
5400,07052500,"James River at Galena, MO",Non-ref,EastHghlnds,2568.895,11,36.805392,-93.461575,MO," ",yes,88,60,20,T07052500
5401,07052820,"Flat Creek below Jenkins, MO",Non-ref,EastHghlnds,711.3879,11,36.750618,-93.618526,MO," ",yes,2,2,2,T07052820
5402,07053250,"Yocum Creek near Oak Grove, AR",Ref,EastHghlnds,136.1492,11,36.45444,-93.35611,AR," ",yes,16,16,16,T07053250
5403,07053500,"White River near Branson, MO",Non-ref,EastHghlnds,10395.3,11,36.597563,-93.295183,MO," ",yes,52,52,14,T07053500
5404,07053810,"Bull Creek near Walnut Shade, MO",Ref,EastHghlnds,507.3066,11,36.71775,-93.206806,MO," ",yes,14,14,14,T07053810
5405,07054080,"Beaver Creek at Bradleyville, MO",Ref,EastHghlnds,772.7256,11,36.779639,-92.907278,MO," ",yes,15,15,15,T07054080
5406,07055000,"WHITE RIVER NEAR FLIPPIN, ARK.",Non-ref,EastHghlnds,15707.01,11,36.30979,-92.557941,AR," "," ",52,31,0,T07055000
5407,07055646,"Buffalo River near Boxley, AR",Ref,EastHghlnds,152.9993,11,35.938889,-93.405,AR," ",yes,13,13,13,T07055646
5408,07055875,"Richland Creek near Witts Spring, AR",Ref,EastHghlnds,174.6261,11,35.797222,-92.928889,AR," ",yes,14,14,14,T07055875
5409,07056000,"Buffalo River near St. Joe, AR",Ref,EastHghlnds,2149.364,11,35.983175,-92.747553,AR,yes,yes,70,60,20,T07056000
5410,07056515,"Bear Creek near Silver Hill, AR",Ref,EastHghlnds,209.871,11,35.94,-92.713333,AR," ",yes,10,10,10,T07056515
5411,07056700,"Buffalo River near Harriet, AR",Ref,EastHghlnds,2776.862,11,36.06778,-92.5775,AR," ",yes,6,6,6,T07056700
5412,07057000,"Buffalo River near Rush, AR",Ref,EastHghlnds,2838.708,11,36.117294,-92.554607,AR," "," ",42,21,0,T07057000
5413,07057370,"White River near Norfork, AR",Non-ref,EastHghlnds,20812.18,11,36.22361,-92.3,AR," ",yes,6,6,6,T07057370
5414,07057500,"North Fork River near Tecumseh, MO",Ref,EastHghlnds,1456.436,11,36.623033,-92.248125,MO,yes,yes,65,60,20,T07057500
5415,07058000,"Bryant Creek near Tecumseh, MO",Ref,EastHghlnds,1474.571,11,36.627208,-92.306064,MO," ",yes,55,50,14,T07058000
5416,07060000,"NO. FORK RIV AT NORFORK DAM NR NORFORK, ARK.",Non-ref,EastHghlnds,4684.008,11,36.249234,-92.238489,AR," "," ",33,28,0,T07060000
5417,07060500,"White River at Calico Rock, AR",Non-ref,EastHghlnds,25801.86,11,36.116181,-92.143209,AR," ",yes,70,60,20,T07060500
5418,07060710,"North Sylamore Creek near Fifty Six, AR",Ref,EastHghlnds,150.0277,11,35.995351,-92.212655,AR,yes,yes,43,43,20,T07060710
5419,07061000,"White River at Batesville, AR",Non-ref,EastHghlnds,28614.21,11,35.759799,-91.64125,AR," ",yes,38,26,14,T07061000
5420,07061270,"East Fork Black River near Lesterville, MO",Ref,EastHghlnds,135.3564,11,37.552556,-90.842444,MO," ",yes,6,6,6,T07061270
5421,07061290,E. Fk. Black R. bl Lower Taum Sauk Reservoir,Non-ref,EastHghlnds,226.3662,11,37.493611,-90.838333,MO," ",yes,1,1,1,T07061290
5422,07061300,"EAST FORK BLACK RIVER AT LESTERVILLE, MO",Non-ref,EastHghlnds,242.9307,11,37.450111,-90.827111,MO," ",yes,33,33,4,T07061300
5423,07061500,"Black River near Annapolis, MO",Non-ref,EastHghlnds,1272.549,11,37.338142,-90.788736,MO," ",yes,70,60,20,T07061500
5424,07061600,"Black River below Annapolis, MO",Non-ref,EastHghlnds,1281.728,11,37.325049,-90.764009,MO," ",yes,3,3,3,T07061600
5425,07061900,"Logan Creek at Ellington, MO",Non-ref,EastHghlnds,360.1701,11,37.247472,-90.965472,MO," ",yes,15,15,15,T07061900
5426,07062500,"Black River at Leeper, MO",Non-ref,EastHghlnds,2565.883,11,37.058722,-90.687,MO," ",yes,74,46,6,T07062500
5427,07062575,"Black River above Williamsville, MO",Non-ref,EastHghlnds,2862.406,11,36.9725,-90.59694,MO," ",yes,1,1,1,T07062575
5428,07063000,"Black River at Poplar Bluff, MO",Non-ref,EastHghlnds,3231.511,11,36.759569,-90.3881,MO," ",yes,71,60,20,T07063000
5429,07064000,"Black River near Corning, AR",Non-ref,EastHghlnds,4519.112,11,36.402005,-90.541499,AR," ",yes,68,57,17,T07064000
5430,07064300,"FUDGE HOLLOW NR LICKING, MO",Ref,EastHghlnds,4.9086,11,37.530233,-91.737047,MO," "," ",20,20,0,T07064300
5431,07064440,"Current River at Montauk State Park, MO",Ref,EastHghlnds,156.3795,11,37.448378,-91.671259,MO," ",yes,2,2,2,T07064440
5432,07064500,"BIG CREEK NEAR YUKON, MO",Ref,EastHghlnds,22.1238,11,37.232914,-91.850028,MO," "," ",26,26,0,T07064500
5433,07064533,"Current River above Akers, MO",Ref,EastHghlnds,763.3125,11,37.375694,-91.552806,MO," ",yes,8,8,8,T07064533
5434,07065200,"Jacks Fork near Mountain View, MO",Ref,EastHghlnds,486.4167,11,37.056164,-91.668199,MO," ",yes,4,4,4,T07065200
5435,07065495,"Jacks Fork at Alley Spring, MO",Ref,EastHghlnds,789.1665,11,37.148167,-91.443083,MO," ",yes,16,16,16,T07065495
5436,07066000,"Jacks Fork at Eminence, MO",Ref,EastHghlnds,1053.496,11,37.154081,-91.358161,MO,yes,yes,87,60,20,T07066000
5437,07066500,"CURRENT RIVER NEAR EMINENCE, MO",Ref,EastHghlnds,3325.822,11,37.183937,-91.258465,MO," "," ",54,26,0,T07066500
5438,07067000,"Current River at Van Buren, MO",Ref,EastHghlnds,4349.011,11,36.991378,-91.013511,MO,yes,yes,88,60,20,T07067000
5439,07068000,"Current River at Doniphan, MO",Ref,EastHghlnds,5318.585,11,36.622003,-90.847623,MO,yes,yes,88,60,20,T07068000
5440,07068510,"Little Black River below Fairdealing, MO",Non-ref,EastHghlnds,502.8444,11,36.631724,-90.575393,MO," ",yes,8,8,2,T07068510
5441,07069000,"Black River at Pocahontas, AR",Non-ref,EastHghlnds,12557.44,11,36.253956,-90.970122,AR," ",yes,43,30,9,T07069000
5442,07069305,"Spring River at Town Branch Bridge at Hardy, AR",Non-ref,EastHghlnds,2188.176,11,36.313333,-91.482778,AR," ",yes,8,8,8,T07069305
5443,07069500,"SPRING RIVER AT IMBODEN, ARK.",Non-ref,EastHghlnds,3007.21,11,36.205346,-91.172073,AR," ",yes,66,53,13,T07069500
5444,07070500,"Eleven Point River near Thomasville, MO",Ref,EastHghlnds,918.8658,11,36.78478,-91.492084,MO," "," ",26,26,0,T07070500
5445,07071500,"Eleven Point River near Bardley, MO",Ref,EastHghlnds,2023.769,11,36.648681,-91.200819,MO,yes,yes,88,60,20,T07071500
5446,07072000,"ELEVENPOINT RIVER NR RAVENDEN SPRINGS, ARK.",Ref,EastHghlnds,2894.979,11,36.346732,-91.113461,AR," ",yes,71,53,13,T07072000
5447,07072500,"Black River at Black Rock, AR",Non-ref,EastHghlnds,18996.17,11,36.104237,-91.097347,AR," ",yes,72,60,20,T07072500
5448,07073000,Strawberry River near Evening Shade,Non-ref,EastHghlnds,558.0018,11,36.098959,-91.608474,AR," "," ",40,30,0,T07073000
5449,07073500,Piney Fork at Evening Shade,Ref,EastHghlnds,258.6798,11,36.080626,-91.610974,AR," "," ",45,35,0,T07073500
5450,07074000,"STRAWBERRY RIVER NEAR POUGHKEEPSIE, ARK.",Non-ref,EastHghlnds,1222.816,11,36.110348,-91.449858,AR," "," ",60,47,7,T07074000
5451,07074420,"Black River at Elgin Ferry, AR",Non-ref,EastHghlnds,21533.09,11,35.764167,-91.294444,AR," ",yes,9,9,9,T07074420
5452,07075000,"Middle Fork of Little Red River at Shirley, AR",Ref,EastHghlnds,781.4988,11,35.657022,-92.292933,AR," "," ",47,37,2,T07075000
5453,07075300,"SO FORK OF LITTLE RED RIV AT CLINTON, ARK.",Ref,EastHghlnds,324.5139,11,35.591467,-92.455714,AR," ",yes,41,41,13,T07075300
5454,07076000,Little Red River near Heber Springs,Non-ref,EastHghlnds,2976.488,11,35.517301,-91.997371,AR," "," ",53,31,0,T07076000
5455,07076517,"Little Red River near Dewey, AR",Non-ref,EastHghlnds,3464.106,11,35.437778,-91.746111,AR," ",yes,12,12,12,T07076517
5456,07077380,"Cache River at Egypt, AR",Non-ref,SECstPlain,1792.358,08,35.857852,-90.933452,AR," ",yes,45,45,20,T07077380
5457,07077555,"CACHE RIVER NEAR COTTON PLANT,AR.",Non-ref,SECstPlain,2995.522,08,35.035369,-91.322072,AR," ",yes,22,22,20,T07077555
5458,07077700,"BAYOU DEVIEW AT MORTON, ARK.",Non-ref,SECstPlain,1079.154,08,35.252032,-91.1104,AR," ",yes,49,39,12,T07077700
5459,07077950,BIG CREEK AT POPLAR GROVE,Non-ref,SECstPlain,1159.284,08,34.555656,-90.845669,AR," "," ",23,23,4,T07077950
5460,07079300,"EF ARKANSAS R AT US HIWAY 24, NR LEADVILLE, CO.",Non-ref,WestMnts,129.2832,11,39.272489,-106.306413,CO," ",yes,19,19,19,T07079300
5461,07081200,"ARKANSAS RIVER NEAR LEADVILLE, CO.",Non-ref,WestMnts,254.2401,11,39.257211,-106.343636,CO," ",yes,35,35,19,T07081200
5462,07083000,"HALFMOON CREEK NEAR MALTA, CO.",Ref,WestMnts,60.76139,11,39.172213,-106.389193,CO,yes,yes,63,60,20,T07083000
5463,07083200,"HALFMOON CR BL HALFMOON DIVERSION NR LEADVILLE, CO",Non-ref,WestMnts,63.5481,11,39.185722,-106.383361,CO," ",yes,0,0,0,T07083200
5464,07084500,"LAKE CREEK ABOVE TWIN LAKES RESERVOIR, CO.",Non-ref,WestMnts,189.7407,11,39.063048,-106.407804,CO," "," ",50,47,9,T07084500
5465,07086000,"ARKANSAS RIVER AT GRANITE, CO.",Non-ref,WestMnts,1116.546,11,39.042771,-106.265855,CO," "," ",97,58,18,T07086000
5466,07086500,"CLEAR CREEK ABOVE CLEAR CREEK RESERVOIR, CO.",Ref,WestMnts,174.1455,11,39.018049,-106.2778,CO," "," ",49,46,6,T07086500
5467,07087050,"ARKANSAS RIVER BELOW GRANITE, CO",Non-ref,WestMnts,1416.661,11,38.994994,-106.220298,CO," ",yes,0,0,0,T07087050
5468,07087200,"ARKANSAS RIVER AT BUENA VISTA, CO.",Non-ref,WestMnts,1669.15,11,38.849162,-106.12474,CO," "," ",23,23,4,T07087200
5469,07089000,"COTTONWOOD C BL HOT SPRINGS, NR BUENA VISTA, CO.",Non-ref,WestMnts,177.6771,11,38.812774,-106.222243,CO," "," ",49,37,0,T07089000
5470,07091200,"ARKANSAS RIVER NEAR NATHROP, CO.",Non-ref,WestMnts,2731.15,11,38.652219,-106.051126,CO," ",yes,22,22,4,T07091200
5471,07091500,"ARKANSAS RIVER AT SALIDA, CO.",Non-ref,WestMnts,3013.977,11,38.54583,-106.010569,CO," "," ",71,31,0,T07091500
5472,07093700,"ARKANSAS RIVER NEAR WELLSVILLE, CO.",Non-ref,WestMnts,3740.057,11,38.502775,-105.939733,CO," "," ",45,45,18,T07093700
5473,07094500,"ARKANSAS RIVER AT PARKDALE, CO.",Non-ref,WestMnts,6373.378,11,38.487219,-105.373604,CO," ",yes,40,36,5,T07094500
5474,07095000,"GRAPE CREEK NEAR WESTCLIFFE, CO.",Non-ref,WestMnts,874.9692,11,38.18611,-105.483612,CO," "," ",66,45,6,T07095000
5475,07096000,"ARKANSAS RIVER AT CANON CITY, CO.",Non-ref,WestMnts,7940.421,11,38.433887,-105.257213,CO," ",yes,110,60,20,T07096000
5476,07096250,"FOURMILE CREEK BELOW CRIPPLE CREEK NEAR VICTOR, CO",Non-ref,WestMnts,702.6237,11,38.663881,-105.228041,CO," ",yes,15,15,15,T07096250
5477,07096500,"FOURMILE CREEK NEAR CANON CITY, CO.",Non-ref,WestMnts,1139.826,11,38.436387,-105.191378,CO," "," ",30,30,8,T07096500
5478,07097000,"ARKANSAS RIVER AT PORTLAND, CO.",Non-ref,WestMnts,10246.7,11,38.388334,-105.016096,CO," ",yes,47,37,19,T07097000
5479,07099060,"BEAVER CREEK ABOVE HIGHWAY 115 NEAR PENROSE, CO",Non-ref,WestMnts,355.626,11,38.489166,-104.997483,CO," ",yes,0,0,0,T07099060
5480,07099215,"TURKEY CREEK NEAR FOUNTAIN, CO",Non-ref,WestMnts,33.6375,11,38.611662,-104.894699,CO," ",yes,14,14,3,T07099215
5481,07099230,"TURKEY CREEK AB TELLER RES NEAR STONE CITY, CO.",Non-ref,WestMnts,162.0945,11,38.465,-104.827201,CO," ",yes,27,27,16,T07099230
5482,07099235,"TURKEY CREEK NR STONE CITY, CO",Non-ref,WestMnts,188.0406,11,38.432223,-104.833313,CO," ",yes,23,23,16,T07099235
5483,07099400,"ARKANSAS RIVER ABOVE PUEBLO, CO.",Non-ref,WestMnts,11952.29,11,38.271669,-104.718033,CO," ",yes,43,43,19,T07099400
5484,07099500,"ARKANSAS RIVER NEAR PUEBLO, CO.",Non-ref,WestMnts,11993.61,11,38.267225,-104.657753,CO," "," ",76,26,0,T07099500
5485,07099970,"ARKANSAS RIVER AT MOFFAT STREET AT PUEBLO, CO",Non-ref,WestMnts,12259.25,11,38.253614,-104.606085,CO," ",yes,21,21,20,T07099970
5486,07099973,ARKANSAS RIVER TRIBUTARY ABOVE HWY 227 AT PUEBLO,Non-ref,WestMnts,12263.06,11,38.253889,-104.595833,CO," ",yes,4,4,4,T07099973
5487,07103700,"FOUNTAIN CREEK NEAR COLORADO SPRINGS, CO.",Non-ref,WestMnts,264.1635,11,38.854714,-104.878031,CO," ",yes,51,51,20,T07103700
5488,07103703,"CAMP CREEK AT GARDEN OF THE GODS, CO",Non-ref,WestMnts,25.1694,11,38.876936,-104.872754,CO," ",yes,17,17,17,T07103703
5489,07103747,"MONUMENT CREEK AT PALMER LAKE, CO",Non-ref,WestMnts,68.60249,11,39.101936,-104.89137,CO," ",yes,17,17,5,T07103747
5490,07103755,"MONUMENT CREEK BELOW MONUMENT LAKE NR MONUMENT, CO",Non-ref,WestMnts,78.6888,11,39.0875,-104.879167,CO," ",yes,3,3,3,T07103755
5491,07103780,"MONUMENT C AB N.GATE BLVD AT USAF ACADEMY, CO.",Non-ref,WestMnts,212.9823,11,39.031104,-104.848313,CO," ",yes,21,21,17,T07103780
5492,07103797,"WEST MONUMENT CREEK BELOW RAMPART RESERVOIR, CO",Non-ref,WestMnts,18.765,11,38.974992,-104.955537,CO," ",yes,15,15,15,T07103797
5493,07103800,"WEST MONUMENT CREEK AT AIR FORCE ACADEMY, CO.",Non-ref,WestMnts,38.5497,11,38.970548,-104.902758,CO," ",yes,39,39,20,T07103800
5494,07103970,"MONUMENT CR ABV WOODMEN RD AT COLORADO SPRINGS, CO",Non-ref,WestMnts,466.0227,11,38.933882,-104.817199,CO," ",yes,13,13,13,T07103970
5495,07103980,"COTTONWOOD CREEK AT WOODMEN RD NR COLO SPRINGS, CO",Non-ref,WestPlains,26.7102,11,38.939438,-104.741086,CO," ",yes,17,17,17,T07103980
5496,07103990,"COTTONWOOD CREEK AT MOUTH, AT PIKEVIEW, CO.",Non-ref,WestPlains,51.3594,11,38.928048,-104.810254,CO," ",yes,23,23,20,T07103990
5497,07104000,"MONUMENT CREEK AT PIKEVIEW, CO.",Non-ref,WestMnts,529.2297,11,38.917771,-104.818588,CO," ",yes,44,33,20,T07104000
5498,07104500,"TEMPLETON GAP FLOODWAY AT COLORADO SPRINGS, CO.",Non-ref,WestPlains,22.9572,11,38.888048,-104.817476,CO," "," ",30,30,0,T07104500
5499,07104905,"MONUMENT CREEK AT BIJOU ST. AT COLO. SPRINGS, CO",Non-ref,WestMnts,613.5057,11,38.837215,-104.829419,CO," ",yes,6,6,6,T07104905
5500,07105000,"BEAR CREEK NEAR COLORADO SPRINGS, CO",Non-ref,WestMnts,18.1341,11,38.822491,-104.888586,CO," ",yes,17,17,17,T07105000
5501,07105490,"CHEYENNE CREEK AT EVANS AVE AT COLORADO SPRINGS,CO",Non-ref,WestMnts,56.403,11,38.790547,-104.86414,CO," ",yes,17,17,17,T07105490
5502,07105500,"FOUNTAIN CREEK AT COLORADO SPRINGS, CO.",Non-ref,WestMnts,1017.876,11,38.816382,-104.822752,CO," ",yes,33,33,20,T07105500
5503,07105530,"FOUNTAIN CR BLW JANITELL RD BLW COLO. SPRINGS, CO",Non-ref,WestMnts,1071.976,11,38.803049,-104.795807,CO," ",yes,19,19,19,T07105530
5504,07105600,"SAND CREEK ABOVE MOUTH AT COLORADO SPRINGS, CO",Non-ref,WestPlains,134.5068,11,38.788328,-104.773862,CO," ",yes,0,0,0,T07105600
5505,07105800,"FOUNTAIN CREEK AT SECURITY, CO.",Non-ref,WestMnts,1316.769,11,38.72944,-104.733861,CO," ",yes,45,45,20,T07105800
5506,07105900,"JIMMY CAMP CREEK AT FOUNTAIN, CO.",Non-ref,WestPlains,170.4186,11,38.684441,-104.688583,CO," ",yes,33,33,20,T07105900
5507,07105945,"ROCK CREEK ABOVE FORT CARSON RESERVATION, CO.",Ref,WestMnts,17.4771,11,38.707493,-104.84664,CO,yes,yes,31,31,20,T07105945
5508,07105950,"ROCK CREEK NEAR FORT CARSON, CO.",Non-ref,WestMnts,20.097,11,38.696938,-104.828029,CO," "," ",20,20,9,T07105950
5509,07106000,"FOUNTAIN CREEK NEAR FOUNTAIN, CO.",Non-ref,WestPlains,1768.522,11,38.601665,-104.67025,CO," ",yes,40,29,20,T07106000
5510,07106300,"FOUNTAIN CREEK NEAR PINON, CO.",Non-ref,WestPlains,2194.774,11,38.439722,-104.593583,CO," ",yes,36,36,20,T07106300
